id	POI	rating	recensione	negative	neutral	positive	sentiment_pred
66374451e18e1c186ce07f60	Monastero di Santa Rita da Cascia	5	"Chiesa spettacolare ricca di storia grande con affreschi e dipinti favolosi.
Esposizione di santa Rita emozionante"	0.0001142176843131892	0.004866168834269047	0.9950195550918579	positive
66374451e18e1c186ce07f60	Monastero di Santa Rita da Cascia	5	  Santa Rita aiutaci a superare le nostre ansie le nostre paure giornaliere proteggerci dalle insidie del peccato e da tutte le persone che ci vogliono fare del male prega per noi  quando puoi  proteggi la nostra attivitÃ   ti pregiamo tutti i giorni salvaci dal male che possiamo fare  noi peccatori grazie  di avere ascoltato le nostre suppliche prega per noi e proteggici	0.0006763599812984467	0.02341317757964134	0.9759104251861572	positive
66374451e18e1c186ce07f60	Monastero di Santa Rita da Cascia	5	"Luogo meraviglioso dove la quiete e la serenitÃ  sono compagne di viaggio. 
Consiglio di andare anche a Roccaporena e di salire i 330 scalini, che portano allo scoglio di Santa Rita."	9.824536391533911e-05	0.003159826155751944	0.9967419505119324	positive
66374451e18e1c186ce07f60	Monastero di Santa Rita da Cascia	5	Troppo moderno per i miei gusti .ma vale la pena per visitare la santa. Santa rita Ã¨ ben conservata non si vede benissimo ma ok	0.0001670032652327791	0.001634503249078989	0.9981985688209534	positive
66374451e18e1c186ce07f61	Chiesa di San Francesco	3	La chiesa suscita molta curiositÃ  ma purtroppo non Ã¨ visitabile probabilmente a causa di danni derivanti dal terremoto. 	0.9820023775100708	0.01746522821485996	0.0005323724471963942	negative
66374451e18e1c186ce07f61	Chiesa di San Francesco	3	Chiesa protagonista di piazza Garibaldi a cui da un pregio architettonico notevole, molto bello il rosone, purtroppo l'edificio non Ã© visitabile...ma torneremo! 	0.02691991627216339	0.0942358523607254	0.878844141960144	positive
66374451e18e1c186ce07f61	Chiesa di San Francesco	3	La facciata della chiesa Ã¨ impreziosita da un rosone e da un portale finemente decorati. Purtroppo attualmente non Ã¨ possibile visitarla a seguito dei danni causati dal terremoto del 2016. 	0.4192565977573395	0.5531572699546814	0.02758610062301159	neutral
66374451e18e1c186ce07f61	Chiesa di San Francesco	4	la bellissima chiesetta di san Francesco sarebbe bellissima , siamo riusciti a vederla da fuori â¦ ma che peccato il terremoto ha fatto dei segni indelebili al campanile e alla facciata , rovinando in parte il rosone , peccato 	0.9357068538665771	0.0306348018348217	0.03365838527679443	negative
66374451e18e1c186ce07f61	Chiesa di San Francesco	4	Dopo il terremoto del 2016, a Cascia l'unico luogo di culto agibile Ã¨ la Basilica di Santa Rita, mentre le altre tre chiese, tra cui questa, sono ancora inagibili. Peccato perchÃ¨ la facciata di questa chiesa Ã¨ veramente bella, con il suo rosone ed il portale finemente decorati. Anche la sommitÃ  del campanile Ã¨ semidistrutta. All'esterno, a fianco al sagrato, Ã¨ stato comunque allestito un bel presepe.	0.0006859913701191545	0.002379605546593666	0.9969344139099121	positive
66374451e18e1c186ce07f62	Statua Di Santa Rita	4	Appena all'entrata del borgo di Cascia non si puÃ² non notare questa enorme statua di S.Rita.E' veramente maestosa,forse un po' troppo,perÃ² Ã¨ espressione della devozione che lo scultore aveva per Lei.	0.0001944648684002459	0.007056198082864285	0.9927493333816528	positive
66374451e18e1c186ce07f62	Statua Di Santa Rita	3	"Statua imponente che si trova alla rotonda sulla strada che porta al paese di Cascia.

La grande devozione dei libanesi a Santa Rita, nella cittÃ  Ã¨ proprio rappresentata dalla costruzione  monumentale.

Il materiale utilizzato Ã¨ la pietra libanese. Questa statua Ã¨ stata sovvenzionata da Sarkis Sarkis e realizzato dall'artista libanese Nayef Alwan.

La sua inaugurazione nel 2015 ha ricevuto la benedizione da Papa Francesco!"	0.0002288910618517548	0.02519648522138596	0.974574625492096	positive
66374451e18e1c186ce07f62	Statua Di Santa Rita	5	Bellissimo ed emozionante trovare allâentrata di Cascia questa meravigliosa statua che ti saluta e ti accoglie, sembra davvero ti stia aspettando. E andandosene sembra ti dica Arrivederci e torna presto	0.0001198379031848162	0.001653625164180994	0.9982265830039978	positive
66374451e18e1c186ce07f62	Statua Di Santa Rita	5	Statua monumentale nella Rotonda di accesso al Paese in Pietra Bianca con la Santa che si sorregge su una colonna di fiori e Rose	0.000686430255882442	0.1345479488372803	0.8647655248641968	positive
66374451e18e1c186ce07f62	Statua Di Santa Rita	4	La presenza della statua. Al centro della rotatoria..Caratterizza e quasi avvisa di essere arrivati in quel di Cascia..	0.001445798086933792	0.9629467129707336	0.03560751304030418	neutral
66374451e18e1c186ce07f63	Salus CaffÃÂ¨ Bistrot	5	Tratta i propri clienti come fanno i proprietari di questa struttura.sono incredibilmente attenti ad ogni esigenza, insomma sembra di stare a casa. Massima pulizia della struttura, con tutti i confort. Prezzi abbordabilissimi ed inoltre gelateria artigianale. Situato in pieno centro a cascia.lo consiglio vivamente!!!	0.0002640600723680109	0.001086334232240915	0.9986496567726135	positive
66374451e18e1c186ce07f63	Salus CaffÃÂ¨ Bistrot	5	"La posizione del locale Ã¨ ottima, al di sopra della piazza. Il bar Ã¨ un po' piccolo ma d'estate Ã¨ stupendo fare un aperitivo sulla ""terrazzina"". L'interno Ã¨ ben arredato, adoro l'accostamento viola-grigio-bianco, molto fine ed elegante. Anche l'esterno Ã¨ molto bello, con il tendone e le candele. Ottimo personale,molto amichevole e cordiale. Rapporto qualtitÃ /prezzo giusto. Ottima esperienza, ve lo consiglio."	0.000163899632752873	0.001437166589312255	0.9983989596366882	positive
66374451e18e1c186ce07f63	Salus CaffÃÂ¨ Bistrot	5	"Io e mio marito abbiamo soggiornato presso uno degli appartamenti di Salus in occasione delle festivitÃ  di Santa Rita. Proprietari gentilissimi. pulizia e posizione fantastica per godere a pieno di queste giornate frenetiche e caotiche.
Visuale dal balcone spettacolare, siamo stati fortunati per le bellissime giornate ed una luna  piena che ci entrava in casa.
La terrazza del bar Ã¨ fantastica!
Per correttezza comunico che Ã¨ sconsigliato a chi ha seri problemi di deambulazione per la presenza di scale.
Consigliatissimo!"	0.0001679788983892649	0.001508076209574938	0.9983239769935608	positive
66374451e18e1c186ce07f64	Chiesa di Santa Maria della Visitazione	4	Purtroppo non Ã¨ stato possibile visitare questa Chiesa, in quanto chiusa per motivi di sicurezza - dopo il  terremoto - ultimo  scorso. La Chiesa rientra fra i luoghi legati al culto di Santa Rita, perchÃ© qui secondo la tradizione locale, la piccola Rita, fu battezzata, mancando a Roccaporena , luogo natale di Santa Rita, una chiesa con fonte battesimale.	0.9732770919799805	0.02641692385077477	0.0003059228474739939	negative
66374451e18e1c186ce07f64	Chiesa di Santa Maria della Visitazione	2	"Insieme a San Francesco, Santa Maria della Visitazione costituisce la chiesa antica di maggior pregio di Cascia (certo non Ã¨ antica, e non puÃ² essere altrimenti, la Basilica di Santa Rita, dato che Rita fu canonizzata solo nel 1900).

Entrambe, purtroppo, non sono ancora state rimesse in sicurezza dopo il terremoto del 2016 ed Ã¨ impossibile accedere; e al contrario di San Francesco, Santa Maria non ha un esterno particolarmente attraente, con una facciata troppo larga e quasi deforme. A entrambe l'augurio di poter tornare come prima il piÃ¹ presto possibile."	0.9546219706535339	0.04450608417391777	0.0008719117031432688	negative
66374451e18e1c186ce07f64	Chiesa di Santa Maria della Visitazione	3	Ad oggi la chiesa Ã© ancora chiusa per lavori...purtroppo! La facciata Ã© molto bella e contribuisce a creare un bell'angolo di Cascia, speriamo ritorni fruibile al piÃ¹ presto!	0.01519466564059258	0.006940803024917841	0.9778645634651184	positive
66374451e18e1c186ce07f64	Chiesa di Santa Maria della Visitazione	4	Come altri luoghi di culto a Cascia, questa chiesa non Ã¨ visitabile. Sulla facciata sono evidenti i supporti posti per rinforzare la struttura ed evitarne ulteriori danneggiamenti. Ben conservato l'affresco visibile sulla facciata raffigurante San Sebastiano.	0.005254032555967569	0.02197268046438694	0.9727732539176941	positive
66374451e18e1c186ce07f64	Chiesa di Santa Maria della Visitazione	5	eccellente chisa di santa Maria della visitazione , ma anche qui, il terremoto ha fatto la sua parte, peccato non poterla visitare bene e all'interno , sara' per una altra volta . in parte 	0.0003302739060018212	0.002485204022377729	0.9971845746040344	positive
66374451e18e1c186ce07f65	Aperto da Venerdi a Domenica 	5	"E' incredibile che un posto straordinario come la chiesa/museo di sant'Antonio sia sconosciuta al mondo. La crociera del presbiterio e soprattutto lo spazio del coro delle monache sono interamente dipinti da cicli di affreschi gotici del XV secolo. La crociera sopra l'altare Ã¨ dipinta con un ciclo della vita di sant'Antonio, molto bel mantenuto e di vivacitÃ  narrativa. Entrare nel coro, invece, Ã¨ immergersi in un luogo dove non c'Ã¨ cm quadrato che non sia ricoperto da colore. La conservazione degli affreschi di Nicola di Ulisse da Siena, che narrano tutto il ciclo della Passione di Cristo, Ã¨ eccellente. Non si tratta di certo di uno dei piÃ¹ dotati pittori della sua epoca, ma la spontaneitÃ  espressiva di questo artista Ã¨ accattivante, 
Vale la pena fare un salto anche alla sede museale situata al centro storico, con belle sculture medievali, ma la chiesa di sant'Antonio Ã¨ davvero un gioiello inaspettato."	0.0001369403908029199	0.001866728998720646	0.9979962706565857	positive
66374451e18e1c186ce07f65	Aperto da Venerdi a Domenica 	5	Deve la fama a S.Rita 1381 e al santuario meta di pellegrinaggi. Origine medievale,  la chiesa gotica di S.Francesco 1424con pregevole Coro ligneo 300tesco e Ascensione del Pomarancio 1596. Collegiata di S.Maria 3 navatev e una tavola Pace dei Casciani del1547 di Gaspare e Camillo Angelucci. La Basilica di S.Rita, 2 torri in panoramica, interno fastosamente decorato con l'urna della santa. Il Monastero della Santa con chiostro 400tesco e roseto miracoloso. 	0.002355628181248903	0.8461290597915649	0.151515319943428	neutral
66374451e18e1c186ce07f65	Aperto da Venerdi a Domenica 	4	Abbiamo visitato Cascia ed i luoghi di S.Rita. ci Ã¨ piaciuta particolarmente la visita al monastero dove, prima un frate,poi una suora ci hanno spiegato gli ambienti narrando aneddoti della Santa	0.0001413690042681992	0.03448458388447762	0.9653741717338562	positive
66374451e18e1c186ce07f65	Aperto da Venerdi a Domenica 	5	di Sant' Antonio Ã¨ uno di quei piccoli luoghi,poco pubblicizzati e segnalati, di cui il nostro Paese Ã¨ ricco, che potrebbero renderlo unico se sedessimo valorizzarli a dovere.Si paga un piccolo biglietto d'ingresso (che credo consenta di vedere anche un altra sede mussale interessante,ma che noi non abbiamo potuto vedere a causa del poco tempo) che consente di ammirare due cicli di affreschi di una vivacitÃ  e bellezze incredibili. Nel coro son quelli che mi hanno maggiormente colpito. In quel piccolo spazio si Ã¨ immersi in un tripudio di colori e immagini e nel centro,protetto da vetri un gruppo ligneo davvero sorprendente.Quando siamo stati noi c'era anche una piccola mostra d'arte moderna. Teoricamente son vietate,non si sa perchÃ©, le foto. Imperdibile	0.002081968821585178	0.00544747244566679	0.9924706220626831	positive
66374451e18e1c186ce07f65	Aperto da Venerdi a Domenica 	5	Stupendo, con una spiegazione veramente  esaustiva. Interessante vedere queste statue e dipinti .grazie	0.0001400052424287423	0.001492157927714288	0.9983678460121155	positive
66374451e18e1c186ce07f66	Basilica di Santa Rita	4	Meravigliosi gli affreschi. Bella in ogni sua parte, anche di sera. Incantevole. Da visitare assolutamente. 	0.0001924275420606136	0.0009884904138743877	0.9988190531730652	positive
66374451e18e1c186ce07f66	Basilica di Santa Rita	4	"Si perchÃ© non immaginavo proprio una simile struttura!
Vista da fuori sembra un'imponente Basilica ...ma quando entri il colpo d'occhio Ã¨ molto forte!
Nell'insieme perÃ² mi Ã¨ piaciuta l'originalitÃ  sia dei dipinti che tutto l'insieme!
E poi, in fondo, si Ã¨ venuti x una preghiera a Santa Rita....ed Ã¨ questo quello che conta! ððð"	0.0001854607835412025	0.001551079913042486	0.9982635378837585	positive
66374451e18e1c186ce07f66	Basilica di Santa Rita	1	Vergognoso. Ci siamo fatti 400 km per andare nella basilica e abbiamo trovato le porte del monastero chiuse!! Non hanno aperto alle 11e30 la visita al roseto! Vergognoso. Le suore sono davvero maleducate. Hanno dato, dietro offerta, i petali delle rose di santa Rita a molti pellegrini. Al nostro arrivo si gira e se ne va. Menomale che sono uomini di dio!!!! Sono penosi. E chi gestisce tutto ciÃ² dovrebbe controllare meglio tutto ciÃ² che succede! 	0.9975628852844238	0.002183218486607075	0.0002538339467719197	negative
66374451e18e1c186ce07f66	Basilica di Santa Rita	5	"Come ogni basilica ha la sua bellezza 
Sapere che li puoi venerare Santa Rita Ã¨ qualcosa di estremamente magico 
Da visitare anche per chi ha dubbi sulla Fedeð"	0.0001014758308883756	0.006474972236901522	0.9934234619140625	positive
66374451e18e1c186ce07f66	Basilica di Santa Rita	5	Basilica bellissima Ã¨ molto suggestiva mi sono emozionato quando ci sono entrato e lo visitata, siamo stati fortunati ci siamo trovati nel momento in cui celebravano la Santa Messa.	0.0001318897411692888	0.005143376998603344	0.994724690914154	positive
66374451e18e1c186ce07f67	Magrelli Prodotti Tipici	5	"Come ho scritto nel titolo ci siamo fermati per caso,ed Ã¨ stato una scelta felice, consigliati dal titolare, abbiamo preso e degustato con enorme piacere, un tagliere misto di affettati e formaggi,e anche gusto nel preparare il tagliere, non ho fatto la foto , perchÃ© il piatto ci diceva""mangiami""..a parte la battuta merita di andarci,il prezzo onesto,e in piÃ¹ ho preso un'amaro fatto dal proprietario..che lo ho avevo degustato prima."	0.0002942890860140324	0.001777622615918517	0.9979280233383179	positive
66374451e18e1c186ce07f67	Magrelli Prodotti Tipici	5	Oggi siamo stati a Cascia e ci siamo fermati per due panini con prosciutto crudo e con salsiccia stagionata. Affettati eccezionali, pane fresco, vino molto buono! Grazie Magrelli! 	0.0001428587129339576	0.002231370424851775	0.9976257681846619	positive
66374451e18e1c186ce07f67	Magrelli Prodotti Tipici	5	"Dopo due anni sono riuscito di nuovo a tornare a Cascia e dopo aver fatto visita al Santuario di santa Rita non ho potuto fare a meno di faremente sosta da Magrelli per degustare uno dei suoi favolosi taglieri e poi acqustare alcuni dei loro prodotti. Beh....cosa dire.....se cercate la qualitÃ  e la abbinate alla fantastica ospitalitÃ  dei loro propretari siete capitati nel posto giusto (peccato che le stelle da dare siano solo cinque!)
Marco - Cittareale (RI)"	0.0002107009349856526	0.003365946467965841	0.9964233040809631	positive
66374451e18e1c186ce07f67	Magrelli Prodotti Tipici	5	"Ci tornerei anche domani! Qui ho mangiato due dei panini con prosciutto crudo piÃ¹ buoni della mia vita, peraltro ad un prezzo assolutamente onesto.
Buona la posizione, personale simpatico e gentilissimo, nonchÃ© veloce. Grazioso lo spazio all'aperto per potersi fermare a mangiare. Locale provvisto di tante delizie da riportarsi a casa una volta finita la vacanza. Il top!"	0.0003084574127569795	0.001069300225935876	0.9986222982406616	positive
66374451e18e1c186ce07f67	Magrelli Prodotti Tipici	5	"Dopo la visita al Santuario abbiamo cercato un posto dove assaggiare salumi del territorio...leggendo le recensioni abbiamo scelto questo locale...ottimo!
Un tagliere ricco di salumi e formaggi (in due non siamo riusciti a finirlo) buonissimo tutto,prodotti ottimi e genuini!15â¬ un prezzo onestissimo visto la quantitÃ  e soprattutto la qualitÃ  del cibo.Gli affettati sono stati tagliati al momento,e un simpatico dispositivo sul tavolo ci ha avvisati che il nostro ordine era pronto!Anche il pane buonissimo.
Il locale Ã¨ attrezzato con tavoli all'esterno e ha anche un comodo parcheggio.Si trova a 500m dalla piazza e si raggiunge comodamente anche a piedi.
I proprietari gentili e disponibili.
Abbiamo preso anche dei ""souvenir gastronomici"" perchÃ© offre prodotti buoni a ottimo prezzo...il tutto anche messo sotto vuoto.
Che altro?!?...se siete a Cascia raggiungete questo locale e assaporate le bontÃ  umbre!"	0.0004180331598035991	0.001759413979016244	0.997822642326355	positive
66374451e18e1c186ce07f68	Casa Natale di Santa Rita	4	Semplice ma molto carina, da non perdere durante la visita dei luoghi che hanno segnato la spiritualitÃ  di Santa Rita	0.0001690858189249411	0.002208244521170855	0.9976226687431335	positive
66374451e18e1c186ce07f68	Casa Natale di Santa Rita	5	Un tassello in piÃ¹ per conoscere la vita di S.Rita.La casa natale con ingresso gratuito e sempre aperta.Conservata la sua camera ed altri arredi,	0.001362001523375511	0.3128855228424072	0.6857525110244751	positive
66374451e18e1c186ce07f68	Casa Natale di Santa Rita	5	Per chi sulle orme della vita di Santa Rita non puÃ² mancare la visita alla casa natale della Santa. Fa parte dei luoghi sacri da visitare in zona. Caratteristica e piena di spiritualitÃ . A Roccaporena, poco distante dalla visitata e sicuramente piÃ¹ famosa Cascia dalla quale dista solo dieci minuti di macchina.	0.0002834451443050057	0.01959923282265663	0.9801172614097595	positive
66374451e18e1c186ce07f68	Casa Natale di Santa Rita	5	Roccaporena a pochi km da Cascia Ã¨ davvero una perla. Al di lÃ  dell'elemento religioso che ovviamente Ã¨ dominante, resta comunque un bellissimo paese incastonato tra i monti con un panorama mozzafiato, quindi assolutamente da visitare anche se non si Ã¨ religiosi. E' inoltre comunque molto interessante seguire le orme della santa, anche da non credente ho apprezzato molto il posto. Il paese Ã¨ pulitissimo, la gente cordiale, impeccabili indicazioni per raggiungere i luoghi di interesse. La chiesa natale della santa Ã¨ visitabile liberamente (anche se gli spazi sono davvero ristretti, meglio aspettare che non ci siano troppe persone all'interno perche Ã¨ impossibile mantenere il distanziamento). Al piano sotto si trovano gli ambienti domestici con accessori del focolare mentre al piano superiore ci sono numerosi pannelli esplicativi con la vita della santa.	0.0001680916757322848	0.004248250741511583	0.995583713054657	positive
66374451e18e1c186ce07f68	Casa Natale di Santa Rita	4	"La casa natale di Rita a noi Ã¨ piaciuta moltissimo e vi abbiamo respirato un' aura di spiritualitÃ .Â  Si trova nel centro del borgo ed Ã¨ facilmente raggiungibile a piedi. Ã in questo luogo che la santa trascorse la sua fanciullezza muovendoÂ  i primi passi verso 
il percorso di fede, imparando dai suoi genitori ad amare Dio nel prossimo, aiutandoli nel lavoro quotidiano e dedicando molte ore alla preghiera.Â  Abbiamo respirato  un' aria autentica e familiare anche se alcune parti dell' edificio hanno  subito ristrutturazioni con modifiche  dell' aspetto originario. Al piano superiore Ã¨ esposto il manto di Rita , un mantello  inÂ  pelle in gran parte consunta dall' utilizzo  dei fedeli.  Era apprezzato dalle  partorienti per facilitare il parto e dai malati per ricevere la guarigione. Si osservano anche foto in bianco e nero del borgo di Roccaporena.  Grazioso!!!"	0.000113892114313785	0.00354680372402072	0.9963393211364746	positive
66374451e18e1c186ce07f69	Il Lazzaretto	5	pensare che santa Rita in un luogo cosi' impervio e poco comodo nel raggiungere le varie abitazioni, abbia aiutato e dato conforto alle anime in questo Lazzareto , fa si che la mia fede si rafforzi sempre piu'	0.0001424437941750512	0.008617078885436058	0.9912405610084534	positive
66374451e18e1c186ce07f69	Il Lazzaretto	3	Si tratta di una piccola costruzione del '400, originariamente con 3 ambienti, oggi con 2, dove alloggiavano i forestieri di passaggio.  La casetta veniva anche utilizzata come ricovero per i malati di peste e Santa Rita veniva spesso qui a portare conforto agli ammalati. Attualmente si puÃ² ammirare solo dall'esterno, attraverso i vetri, perchÃ¨ Ã¨ in restauro.	0.004745380021631718	0.6827123165130615	0.3125423192977905	neutral
66374451e18e1c186ce07f69	Il Lazzaretto	4	Altro luogo da inserire nella visita dei luoghi sacri tra Cascia e Roccaporena sulle orme della vita di Santa Rita. Luogo dove la Santa si prodigava verso i meno fortunati, ammalati e persone bisognose di cure. Tutte gesta che la dicono lunga sulla persona straordinaria che Santa Rita incarnava.	0.0003693608159665018	0.2395416051149368	0.7600890398025513	positive
66374451e18e1c186ce07f69	Il Lazzaretto	4	"E' il luogo dove Santa Rita assisteva i malati nel periodo della peste.
All'interno ci sono affreschi restaurati risalenti al '500 tra cui un dipinto della Madonna di Loreto.
Un luogo che fa pensare..."	0.001897026435472071	0.8318861126899719	0.1662168204784393	neutral
66374451e18e1c186ce07f69	Il Lazzaretto	3	Questo edificio non ci ha particolarmente colpito. Ai tempi di Rita era il luogo in cui venivano ospitati  i forestieri di passaggio ed era amministrato da una compagnia di donne diretta  da una badessa. Gli affreschi risalenti al XVI  secolo e raffiguranti San Montano, santa Lucia e l' Annunciazione sono stati oggetto di restauro.Â  L' edificio Ã¨ inaccessibile.  La visita Ã¨ possibile solo attraverso le vetrate esterne, e questo ne limita in parte il fascino. 	0.686947762966156	0.2318289577960968	0.08122330158948898	negative
66374451e18e1c186ce07f6a	Orto Del Miracolo	5	Roccaporena a pochi km da Cascia Ã¨ davvero una perla. Al di lÃ  dell'elemento religioso che ovviamente Ã¨ dominante, resta comunque un bellissimo paese incastonato tra i monti con un panorama mozzafiato, quindi assolutamente da visitare anche se non si Ã¨ religiosi. E' inoltre comunque molto interessante seguire le orme della santa, anche da non credente ho apprezzato molto il posto. Il paese Ã¨ pulitissimo, la gente cordiale, impeccabili indicazioni per raggiungere i luoghi di interesse. L'orto del miracolo si raggiunge tramite una scalinata percorribile in circa 6 minuti, c'Ã¨ un roseto che dicono sia fiorito tutto l'anno e una statua della santa in punto di morte. La grotta Ã¨ piena di foglietti con le preghiere dei fedeli, davvero molto suggestivo.	0.0001377689914079383	0.002722516655921936	0.9971396923065186	positive
66374451e18e1c186ce07f6a	Orto Del Miracolo	5	"Si raggiunge in pochi minuti da un piccolo sentiero.
Un gruppo bronzeo che raffigura Santa Rita e sua cugina che gli dona i fichi e le rose.
Un luogo che invita a pensare e riflettere..."	0.0007079326896928251	0.1457566916942596	0.8535353541374207	positive
66374451e18e1c186ce07f6a	Orto Del Miracolo	4	"Un sentiero di facile percorrenza Â che parte dal centro dell' abitato  conduce in circa 10 minutiÂ a piedi  all'orto del miracolo il luogo ove, secondo la tradizione, nel mese di Gennaio 1457  tra la neve, miracolosamente,Â  sboccio' una rosa profumata e maturarono due fichi. L' orto si trova all' interno di una cavitÃ  sovrastata da due scogli oveÂ  Ã¨ stata posta la scultura in bronzo , opera diÂ  Rodolfo Maleci, che raffigura la santaÂ  nell' atto di ricevere la rosa dell' anziana parente.  Rita nell' ultimo inverno della sua vita  aveva chiesto alla donna  di recarsi all' orticello di Roccaporena per raccogliervi   una rosa e due fichi. La parente , pur  interpretando questa richiesta come un delirio, andÃ² nel luogo indicato ritornando al capezzale della santa  con una rosa fragrante e due fichi maturi . In questo semplice  orto  si  percepisce  un' aura di misticismo e spiritualitÃ Â che invita alla riflessione ed alla preghiera.  

"	0.0002629377413541079	0.08348634093999863	0.9162507057189941	positive
66374451e18e1c186ce07f6a	Orto Del Miracolo	5	Luogo mistico e suggestivo. Meraviglioso il monumento dello scultore Maleci all'orto del miracolo. Bellissimi i dintorni. Da visitare per chi ha fede ma anche solo per turismo.	0.0001264924358110875	0.003422075649723411	0.9964513778686523	positive
66374451e18e1c186ce07f6a	Orto Del Miracolo	5	"Vedere la statua e saperne il significato 
Ã qualcosa di estremamente meraviglioso 
Momenti di serena preghiera e riflessione ð"	0.0001016496025840752	0.003789024893194437	0.9961093068122864	positive
66374451e18e1c186ce07f6b	Chiesa di San Montano	4	Chiesetta risalente al XII secolo dove Santa Rita ricevette la sua educazione religiosa e dove contrasse matrimonio. Piccola e raccolta. Sulla sinistra della chiesetta c'Ã¨ una cappella dedicata alla Santa, con la sua statua.	0.004820310976356268	0.9583262205123901	0.03685340657830238	neutral
66374451e18e1c186ce07f6b	Chiesa di San Montano	5	piccola ma suggestiva da quello che mi hanno detto li Ã¨ stato celebrato il suo matrimonio quindi anche li si respira aria magica	0.0001066444383468479	0.003063116455450654	0.9968302845954895	positive
66374451e18e1c186ce07f6b	Chiesa di San Montano	5	Roccaporena a pochi km da Cascia Ã¨ davvero una perla. Al di lÃ  dell'elemento religioso che ovviamente Ã¨ dominante, resta comunque un bellissimo paese incastonato tra i monti con un panorama mozzafiato, quindi assolutamente da visitare anche se non si Ã¨ religiosi. E' inoltre comunque molto interessante seguire le orme della santa, anche da non credente ho apprezzato molto il posto. Il paese Ã¨ pulitissimo, la gente cordiale, impeccabili indicazioni per raggiungere i luoghi di interesse. La chiesa di San Montano Ã¨ la chiesa dove si sposÃ² la santa e vi sono anche sepolti il marito e i figli. Ci sono degli affreschi interessanti.	0.0001667542528593913	0.002480406546965241	0.9973528385162354	positive
66374451e18e1c186ce07f6b	Chiesa di San Montano	4	"E' la chiesa di Roccaporena, il luogo in cui Santa Rita ricevette i sacramenti e venne celebrato il suo matrimonio... Ã¨ anche il luogo dove sono sepolti suo marito e i suoi due figli.
Molto forte Ã¨ il valore simbolico di questa chiesa dove possiamo ammirare affreschi del '400."	0.001255417591892183	0.2576799988746643	0.7410646080970764	positive
66374451e18e1c186ce07f6b	Chiesa di San Montano	4	"Questo edificio , la chiesa parrocchiale del borgo dedicata a San Montano giÃ  all' epoca di santa Rita, risale al XIII secolo. La facciata , a capanna, ha un aspetto semplice. Sopra la porta  di destra si puÃ² osservare l'  affresco del XV secolo raffigurante una Madonna con Bambino.Â  All' interno  brani di  affreschi sulle pareti e sugli altari laterali che rappresentano figure di  santi tra cui  Rita. Il piÃ¹ significativo Ã¨ quello dell' abside risalente al XV secolo "" l' Incoronazione della Vergine "".Â  Un piacevoleÂ  luogo di preghiera in cui si respira un' aura di pace  nelle immediate vicinanze del santuario e  facilmente accessibile a tutti  i  visitatori. "	0.0003935920831281692	0.0434296540915966	0.9561766982078552	positive
66374451e18e1c186ce07f6c	Grotta d'Oro	3	LA grotta Ã¨ maestosa ed emoziona sapere che Ã¨ il luogo di preghiera di Santa Rita, o almeno uno. Soffrendo di vertigini non riesco a salire sullo scoglio, ed opto per posti alternativi, purtroppo qui, a metÃ  cammino, si Ã¨ interrotti da un cancello che non lascia arrivare alla grotta....e la si vede poco piÃ¹ vicino che non da sotto... Consiglio l'Orto degli Ulivi, dove si arriva fino in fondo...	0.1130616664886475	0.09451474249362946	0.7924234867095947	positive
66374451e18e1c186ce07f6c	Grotta d'Oro	3	Arrivando a Roccaporena da Cascia, la si riconosce subito in alto sulla destra per la gran croce che ospita. Non siamo riusciti a raggiungerla a piedi perchÃ¨ il passaggio era ostruito da un cancello chiuso.	0.7239139676094055	0.2727074027061462	0.00337863783352077	negative
66374451e18e1c186ce07f6c	Grotta d'Oro	5	Arrivando a Roccaporena, la si riconosce in alto a destra dalla croce che ospita. Non ho fatto il sentiero, ma dal basso Ã¨ bello. Ã uno degli elementi che caratterizza il paese. Si trova in una grotta naturale, sul paese.	0.0002256864099763334	0.004338575061410666	0.9954357743263245	positive
66374451e18e1c186ce07f6c	Grotta d'Oro	4	Volendo approfondire la conoscenza dei luoghi sacri della vita di Santa Rita, anche questo Ã¨ da inserire nella visita di Cascia e Roccaporena. Un pochino rialzato rispetto all'abitato della frazione, si raggiunge attraverso un sentiero. Inutile dire che anche questo luogo Ã¨ pervaso da un senso di pace e spiritualitÃ .	0.00443577952682972	0.01500328164547682	0.980560839176178	positive
66374451e18e1c186ce07f6c	Grotta d'Oro	3	"ÃÂ  questo il luogo ove Rita si ritirava in meditazione e preghieraÂ  . Deve il suo nomeÂ  alla colorazione dorata che la   cavitÃ   assume quando viene illuminata dai raggi del sole. Secondo antiche leggende  nell' antro della grotta aveva sede la ninfa Porrina l' oracolo femminile da cui il borgo ha tratto il  nome . Ora nella spaziosa cavitÃ  naturale, al centro, si staglia una croce, simbolo di fede.  La si puÃ² raggiungere attraverso  unÂ  sentiero tra le rocce, oppure osservarla comodamente dalla strada nel punto in cui 
sorge la casa maritale di Rita. "	0.0006168310064822435	0.4129210114479065	0.586462140083313	positive
66374451e18e1c186ce07f6d	Roccaporena	5	Mi ha colpito molto che un posto cosÃ¬ piccolo come Roccaporena Ã¨ cosÃ¬ grande nello stesso tempo e ti prende dentro consiglio al 100% sia Roccaporena che Cascia.	0.000214373882045038	0.002027885522693396	0.9977578520774841	positive
