,Unnamed: 0,id,POI,rating,recensione,GS,1,2,3,4,5,MULTILINGUAL
1050,1050,66374450e18e1c186ce07f4c,Sacro Speco di San Francesco,5,"Da vedere, ho ritrovato me stesso, nel silenzio, nel rispetto e nella tranquillitá della sacralitá del posto. Da sedersi e ascoltare in silenzio ciò che ci circonda, che uno ci creda o no. Peccato che ho trovato lo Speco poco curato, ma vale la pena per il posto in generale.",positive,0.0021108919754624,0.0123324887827038,0.3224082291126251,0.5284102559089661,0.1347381770610809,positive
1051,1051,66374450e18e1c186ce07f4c,Sacro Speco di San Francesco,5,"Un luogo di pace, di silenzio e di preghiera. Qui San Francesco trascorreva il suo tempo quando andava in viaggio a Roma. Il convento è abitato da frati che, grazie alle donazioni, mantengono aperto questo posto.",positive,0.0020225148182362,0.0033623273484408,0.0575182251632213,0.4095152914524078,0.5275816917419434,positive
1052,1052,66374450e18e1c186ce07f4c,Sacro Speco di San Francesco,5,"Oasi di silenzio, di preghiera, di bellezza, nella memoria di san Francesco. Sempre aperto, da Narni una mezz'ora in macchina",positive,0.0068246298469603,0.0072259306907653,0.0344895273447036,0.2712036669254303,0.6802563071250916,positive
1053,1053,66374450e18e1c186ce07f4d,Chiesa di San Girolamo,3,"La chiesa di San Girolamo si può notare salendo verso il centro storico di Narni e avvicinandosi a Porta Ternana, in una zona dove si trovano i campi sportivi e un piccolo parco. La chiesa è di bell'aspetto, ma sembra abbandonata o giù di lì: i cartelli informativi sugli orari di apertura non sono troppo rassicuranti. L'esterno massiccio e solido, di un gotico così antico e così semplice da sembrare romanico, e l'elegante campanile sono comunque apprezzabili.",neutral,0.0104350997135043,0.1570576578378677,0.6498240232467651,0.1740539222955703,0.0086292941123247,neutral
1054,1054,66374450e18e1c186ce07f4d,Chiesa di San Girolamo,4,"Arrivando in macchina, dirigendovi verso il centro storico, prima di varcare Porta Ternana una stradina sulla sinistra vi porterà al complesso di San Girolamo. Consiglio questa piccola deviazione per vedere almeno dall'esterno l'elegante mole di questa chiesa che è considerata uno dei primi edifici gotici (?) in Italia. Purtroppo è chiusa senza speranza e l'interno non è visitabile. Nessuna guida la menziona e qualche scarna informazione la trovate su internet.",positive,0.3451940715312958,0.4565139412879944,0.1591596603393554,0.031569417566061,0.007562999613583,negative
1055,1055,66374450e18e1c186ce07f4d,Chiesa di San Girolamo,3,Posizione strategica ma peccato che la chiesa è abbandonata .... ci sono transenne che evidenziano lavori in corso ma sembrano molto datate. Dei tesori così bisognerebbe valorizzarli non dimenticarli,neutral,0.1110470816493034,0.3895362019538879,0.4257995188236236,0.0664470046758651,0.0071702250279486,neutral
1056,1056,66374450e18e1c186ce07f4e,Chiesa di San Francesco,4,"Bella chiesa dove sono ancora in corso i lavori di restauro. Qualche indicazione in più avrebbe fatto comodo; comunque molto gentili i ""custodi"" presenti.",positive,0.0025551905855536,0.011546604335308,0.2584681212902069,0.6466248631477356,0.0808052346110344,positive
1057,1057,66374450e18e1c186ce07f4e,Chiesa di San Francesco,4,"Chiesa tipicamente romanica con vari affreschi sulle colonne e sulle pareti, strano l'ingresso anonimo con portale tondo sovrastato da una edicola con affresco, strana la mancanza di un rosone e di un campanile visibile",positive,0.0212568882852792,0.097545638680458,0.5056138038635254,0.3308372795581817,0.0447463430464267,neutral
1058,1058,66374450e18e1c186ce07f4e,Chiesa di San Francesco,3,"La Chiesa di San Francesco é una meravigliosa chiesa gotica. All'interno ci sono affreschi medievali sui pilastri, mentre la zona di maggior pregio artistico sono le cappelle in stile gotico affrescate in maniera superba.
Luogo di culto pieno di sorprese da non perdere.",neutral,0.0018070967635139,0.0022214439231902,0.0123070003464818,0.1426681578159332,0.8409963250160217,positive
1059,1059,66374450e18e1c186ce07f4e,Chiesa di San Francesco,4,"Abbiamo visto la chiesa accompagnati dalla guida.  Mi sono rimasti impressi gli otto pilastri cilindrici, che suddividono il corpo architettonico in tre navate, e le cappelle laterali tutte decorate di immagini sacre. 
La parte che più mi ha affascinato è la prima cappella di destra della cui storia affrescata ci ha dato spiegazioni un  custode volontario della chiesa.",positive,0.0102804731577634,0.0257439613342285,0.1015652567148208,0.4144507646560669,0.4479595124721527,positive
1060,1060,66374450e18e1c186ce07f4e,Chiesa di San Francesco,5,"Questa chiesa è stata una bella scoperta, unica, semplice come San Francesco. Il custode ci ha fatto vedere due cappelle che normalmente sono chiuse, due perle. ",positive,0.0183371417224407,0.0279261693358421,0.1251865625381469,0.3858537971973419,0.4426963627338409,positive
1061,1061,66374450e18e1c186ce07f4f,Antico Frantoio Carletti,5,"Una famiglia più che accogliente, si vede che fanno tutto con molta passione. 
Mettono a disposizione il loro piazzale per la sosta del camper, sono disponibili, attenti agli ospiti.
Abbiamo visitato il frantoio e goduto della loro ospitalità. E’ un’esperienza da non perdere.
L’olio che producono e’ molto buono.",positive,0.0005413392209447,0.0007886465173214,0.0101102646440267,0.2419069111347198,0.7466528415679932,positive
1062,1062,66374450e18e1c186ce07f4f,Antico Frantoio Carletti,5,"Qualche  piccola difficoltà a trovare la struttura. Poi l'accoglienza ospitale e gentile dei proprietari, i piccoli e buoni assaggi, la spiegazione relativa alla produzione. Buona scelta di tanti prodotti, olio ottimo. Prezzi leggermente alti.",positive,0.0012541987234726,0.0151428338140249,0.4675967991352081,0.4874651134014129,0.0285410769283771,positive
1063,1063,66374450e18e1c186ce07f4f,Antico Frantoio Carletti,5,"Mamma e figlio di una ospitalità di altri tempi.
Olio delicato al palato e una corposità non indifferente.
Ho avuto un problema con il cambio di una bombola di gas da 10 k. ed il figlio  Carletti, un ragazzone con una vitalità eccezionale e padrone di un cane alla pari, con il suo mezzo e la sua bontà mi ha tolto un problema di girare a vuoto e perdere tempo. Posso dire solo GRAZIE,GRAZIE,GRAZIE.",positive,0.0975405648350715,0.2919697165489197,0.2580669522285461,0.2077898532152176,0.1446329206228256,negative
1064,1064,66374450e18e1c186ce07f4f,Antico Frantoio Carletti,5,"Siamo stati ospitati qui una notte. Ottima area sosta Camper! tranquilla, illuminata, carico e scarico acque gratuita. Per ricambiare dell'ospitalità, il minimo è fare visita al loro frantoio,adiacente all'area sosta, e gustare e soprattutto (fidatevi) acquistare i loro buonissimi prodotti. L'accoglienza non ha eguali! 
Ideale per famiglie e non,  in  aperta campagna ma vicinissima alle fonti del Clitunno!",positive,0.0008393814787268,0.0013969474239274,0.0124896084889769,0.275035947561264,0.7102380990982056,positive
1065,1065,66374450e18e1c186ce07f4f,Antico Frantoio Carletti,5,"L'abbiamo visitato i primi di luglio di quest'anno con mio marito, abbiamo comprato dell'olio, formaggio squisito. Signor Carletti è una persona ECCEZIONALE, un onore parlare con lui. Nel parlare della storia  della sua famiglia ,dei suoi cavalli m'ha toccato molto , sono andata indietro nella mia infanzia felice. Tornerei volentieri .",positive,0.0014240435557439,0.0016664259601384,0.0107439206913113,0.1294555217027664,0.8567100167274475,positive
1066,1066,66374450e18e1c186ce07f50,La Caletta,1,"Maleducati..e disorganizzati..non ne parliamo del ristorante accanto...
Hanno portato una pizza Margherita con origano sopra...e l personale scadente e arrogante",negative,0.8566710948944092,0.133670374751091,0.0083882622420787,0.0007308743079192,0.0005393730825744,negative
1067,1067,66374450e18e1c186ce07f50,La Caletta,1,"Sono stato nella struttura con la famiglia usufruendo della piscina.
È ho dovuto constatare la scarsa attenzione per il cliente da parte diciamo così del personale.
Non é possibile lasciare gestire una struttura del genere a dei ragazzi senza esperienza.
Dopo aver fatto notare a piscina completamente deserta il posto dei lettini e ombrellone veramente misero a ridosso dei lampioni nonostante i miei 30 km per arrivare sono stato costretto a rientrare rovinando la giornata.
Peccato perché la struttura merita ma ripeto lasciato in mano a ragazzi senza esperienza e menefreghisti per le esigenze del cliente, visto pagavamo come gli altri ne più ne meno.... Mi era capitata la stessa sorte tempo fa nel ristorante credevo fosse una casualità ma mi accorgo che è una problematica cronica.",negative,0.2793185114860534,0.5494878888130188,0.1579805165529251,0.0111441472545266,0.002068952191621,negative
1068,1068,66374450e18e1c186ce07f50,La Caletta,1,"Nonostante I pareri negativi e sconsigliato da amici di andare in questa struttura, pensando, che le recensioni fossero esagerate, ho voluto provare a trascorrere una domenica tranquilla in piscina. All'arrivo accoglienza pessima e poi ancora peggio, ho fatto notare che i miei lettini ed ombrellone erano a ridosso del lampioncino per cui mi era impossibile mettere un lettino all'ombra, consigliavo di spostare leggermente l'ombrellone al fine di usufruire dell'ombra visto che pagavo come gli altri, mi é stato risposto che la disposizione è frutto di un attento studio.manco ci volesse la Laurea. Morale me ne sono andato. Quindi do ragione ai clienti che lasciano recensioni negative a questa struttura quando si lascia un complesso del genere in mano a dei ragazzini che non hanno esperienza e non si sanno interfacciare con il cliente che paga... 

",negative,0.4224182665348053,0.4829498529434204,0.0846506729722023,0.0080732190981507,0.0019079978810623,negative
1069,1069,66374450e18e1c186ce07f50,La Caletta,5,"18° alla Caletta, bellissima serata, cibo eccellente e tutto curato nei dettagli.
Piccolo neo, la chiusura anticipata rispetto all'orario previsto.",positive,0.001814821967855,0.0019889005925506,0.012106223963201,0.1737487763166427,0.8103412389755249,positive
1070,1070,66374450e18e1c186ce07f50,La Caletta,2,"Tutto bene fino alle 14, poi la musica di sottofondo è diventata discoteca all'aperto con volume eccessivo, tanto da non poter scambiare una parola, soprattutto a danno delle famiglie con bambini. Alla richiesta di moderare il volume risposta negativa e poco garbata, secondo loro avrei dovuto.
informarmi meglio su Istagram non solo sul sito web. Quando poi alcuni clienti abituali hanno chiesto di alzare il volume sono stati prontamente esauditi
Forse i 5 euro di sovraprezzo per il week-end servono a farsi rovinare i timpani dal DJ
Dicono di essere inclusivi, ma non con tutti ",negative,0.196606770157814,0.4642225503921509,0.2748945355415344,0.0552619323134422,0.0090141873806715,negative
1071,1071,66374450e18e1c186ce07f51,Chiesa di San Cipriano,4,"Un posto molto bello e tranquillo situato all'ingresso delle Fonti del Clitunno, venendo da Spoleto, nei periodi d'estate nel bellissimo prato antistante prendono vita molti spettacoli teatrali, musicali e non solo, spesso la bellissima cornice Campellina è utilizzata per proiezioni di cinema sotto le stelle....da visitare!!!",positive,0.0018678238848224,0.0029071494936943,0.0286659933626651,0.3510490953922272,0.6155099272727966,positive
1072,1072,66374450e18e1c186ce07f52,Oratorio di San Sebastiano,4,"La visita all’Oratorio di San Sebastiano, luogo non sempre accessibile, è avvenuta per caso visitando il mercatino dell’antiquariato di Pissignano. Quest’ultimo si svolge nella piccola frazione e si estende oltre, con espositori anche lungo la strada che da Spoleto conduce a Campello sul Clitunno. Questo piccolo edificio, destinato al culto, è ubicato poco distante dalle famose Fonti del Clitunno. L’oratorio è stato eretto e dedicato a San Sebastiano, come voto dalla comunità di Campello Alto, in segno di devozione al Santo consacrato protettore dalla peste, per essere sopravvissuti alla devastante epidemia pestilenziale che flagellò queste zone tra il 1522 ed il 1528. All’interno dell’edicola votiva l’iconografia sulla parete di fondo dell’oratorio è un affresco di Giovanni di Pietro detto lo Spagna. L’opera rappresenta la Madonna con Bambino in gloria tra San Sebastiano e San Rocco, santi rappresentati anche in altri affreschi di località limitrofe. Le pareti laterali sono adornate con cinque affreschi di scuola spagnesca ed anche il piccolo altare, in muratura, ivi presente, è completamente dipinto con il martirio di San Sebastiano.",positive,0.0188021659851074,0.0551878809928894,0.2313472181558609,0.5086403489112854,0.1860223412513733,positive
1073,1073,66374450e18e1c186ce07f52,Oratorio di San Sebastiano,4,E' una chiesetta quasi sempre chiusa ma se si ha la fortuna di avere la possibilità di accedervi è veramente suggestiva,positive,0.0163772441446781,0.0517332553863525,0.316664844751358,0.4388080835342407,0.1764165759086609,positive
1074,1074,66374450e18e1c186ce07f53,Tempietto del Clitunno,3,"Non facilissimo da trovare, con segnaletica che potrebbe essere ammodernata e realizzata in maniera più accurata. Il sito è piccolo, la visita può durare anche solo 5 minuti, giusto il tempo di salire le scale e leggere i pannelli informativi. Tutto piuttosto scarno come esperienza culturale, si potrebbe offrire qualcosa in più al visitatore, che paga comunque 3 euro per entrare",neutral,0.0805906951427459,0.6050831079483032,0.3030599057674408,0.0103495493531227,0.0009167722892016,negative
1075,1075,66374450e18e1c186ce07f53,Tempietto del Clitunno,3,"Passate le fonti, e proseguendo in direzione Trevi, a sinistra una indicazione porta ad una parallela della strada principale con la quale si arriva ad un piccolo parcheggio. Il biglietto costa 4 euro, forse un pò sovradimensionato per una visita comunque rapida.",neutral,0.0960191041231155,0.2256890386343002,0.3408229053020477,0.2712048292160034,0.0662641450762748,neutral
1076,1076,66374450e18e1c186ce07f53,Tempietto del Clitunno,2,Il tempietto è veramente carino ed è assolutamente consigliabile se si è in zona. Sicuramente è una testimonianza storica interessante. Purtroppo il prezzo dell'ingresso è un po' caro 4 euro anche se i bambini non pagano. La visita è veramente breve in quanto il monumento è piccolo e non c'è altro da vedere. Ci si sofferma 10 o 15 minuti  al massimo per farsi qualche foto e leggerne la storia.,negative,0.0130770839750766,0.107499860227108,0.4577788412570953,0.3646304309368133,0.0570137836039066,neutral
1077,1077,66374450e18e1c186ce07f53,Tempietto del Clitunno,3,Sicuramente interessante e da rivalutare. Però il biglietto vdi 4 euro è senza dubbio troppo caro visto che il tempio si visita in 10 minuti. Assurdo che non sia possibile una accoppiata vol biglietto delle fonti,neutral,0.0459133498370647,0.2226248681545257,0.5762161612510681,0.1446645557880401,0.0105811031535267,neutral
1078,1078,66374450e18e1c186ce07f53,Tempietto del Clitunno,3,"Il Tempietto di San Salvatore, situato a Campello sul Clitunno e perciò anche chiamato ""Tempietto del Clitunno"", é un piccolo tempio edificato in epoca longobarda, dichiarato Patrimonio mondiale UNESCO nel 2011.
Il tempietto é costituito da un pronai di cinque colonne, ornate in sommità da capitelli corinzi.
La chiesa é distinta in una superiore e una inferiore. All'interno della chiesa superiore, si possono notare affreschi risalenti all'VIII secolo e splendide decorazioni, tipiche dell'arte longobarda.
La cripta non sono altro che due ambienti con un altro accesso, distinti tra loro ma suggestivi.
L'ingresso é a pagamento e la visita é consigliata.",neutral,0.0037625161930918,0.012718254700303,0.1617626398801803,0.5470804572105408,0.274676114320755,positive
1079,1079,66374450e18e1c186ce07f54,Le Fonti del Clitunno,5,"Un posto dove si respira tranquillità e dove ci si può permettere di tornare bambini. Un'oasi tenuta benissimo ( per questo vale la pena pagare il biglietto di ingresso 3€) immersa nel verde e piena di stupendi germani reali cigni e altre oche a cui si può dare da mangiare acquistando un sacchetto all'ingresso.
Tornerei molto volentieri ",positive,0.0034268724266439,0.0049438891001045,0.0349433906376361,0.2959428429603576,0.6607429385185242,positive
1080,1080,66374450e18e1c186ce07f54,Le Fonti del Clitunno,5,"meraviglioso spazio naturale dove passeggiare e ritrovare la pace. 3€ il costo del biglietto, onesto perché davvero ne vale la pena.",positive,0.0019000837346538,0.0018736770143732,0.0166470147669315,0.1505893170833587,0.8289899230003357,positive
1081,1081,66374450e18e1c186ce07f54,Le Fonti del Clitunno,5,"Il parco è meraviglioso, sembra di stare in un mondo fatato. Ci sono tantissime anatre che nuotano tranquille in acque limpidissime e ci sono due cigni bellissimi. In questo periodo il foliage è incantevole. ",positive,0.0012774097267538,0.0016210662433877,0.0086901010945439,0.107267290353775,0.8811441659927368,positive
1082,1082,66374450e18e1c186ce07f54,Le Fonti del Clitunno,4,"e' un parco verde molto grazioso e calmo, dove fare passeggiate tra laghetti e paperette in mezzo ai salici. ottimo per un relax",positive,0.0015298115322366,0.002399830147624,0.0376377962529659,0.4013639092445373,0.5570686459541321,positive
1083,1083,66374450e18e1c186ce07f54,Le Fonti del Clitunno,1,"Niente di più di un parchetto con due paperelle oltretutto non tenuto bene.
Non vale la visita e soprattutto il biglietto.",negative,0.4488173127174377,0.4878201484680176,0.0609472021460533,0.0019546479452401,0.0004607134615071,negative
1084,1084,66374450e18e1c186ce07f55,Tartufi e Funghi Fortunati Antonio,5,Passo sempre da questo negozio ogni volta che faccio qualche giorno di vacanza in umbria con la mia famiglia. Si possono trovare ottimi prodotti tipici umbri ed un ottimo tartufo estivo che mi porto in Lombardia e preparo una particolare salsa che poi congelo e utilizzo poi per ottimi piatti. Se passate in zona fate un giro e se vi piace il tartufo approfittatene.,positive,0.0051324153319001,0.0062824748456478,0.0204300209879875,0.1801380962133407,0.7880169153213501,positive
1085,1085,66374450e18e1c186ce07f56,Castello Di Acera,5,"L'antico castello di Acera risalente al sec. XIII, si trova a circa 900 metri di altitudine, nel territorio del comune di Campello sul Clitunno. 
 Luogo incantevole immerso nella natura, ideale per chi vuole rigenerarsi nella spiritualità e nel silenzio passeggiando lungo i sentieri montani avvolti dai profumi e dai colori della natura incontaminata.
",positive,0.0041398708708584,0.0102978749200701,0.0880354866385459,0.4538692831993103,0.4436574876308441,positive
1086,1086,66374450e18e1c186ce07f56,Castello Di Acera,5,"Un affascinante castrum (ecco perché viene chiamato castello!) ovvero nucleo fortificato medievale dalle case tutte in pietra immerse nel verde. Un posto magico, un tempo terra di pastori, che offre riposo e contatto diretto con la natura. Un luogo ideale per rigenerarsi, trascorrendovi qualche giorno in assoluta libertà.  Da visitare: il paese,  la chiesa di san Biagio, l'oratorio di Santa Maria con i suoi affreschi, il piccolo museo dedicato alla pastorizia, la fonte dall'acqua purissima appena sotto il paese. Magnifiche albe e suggestivi tramonti. Al mattino presto si può salire per il sentiero che conduce in Valnerina, passare accanto alle tartufaie e alle grandi querce. Il paese è ideale per i bambini che possono  essere lasciati liberi di scorrazzare tra le viuzze alla scoperta di farfalle, api e fiori spontanei.  Possibilità di soggiorno e piscina d'acqua dolce",positive,0.0012726632412523,0.0023876482155174,0.0291224494576454,0.4240783154964447,0.5431389212608337,positive
1087,1087,66374450e18e1c186ce07f56,Castello Di Acera,5,"Borghetto storico incantevole, con albergo dislocatto e servizio di psicina climatizatta per gli ospiti. quando a vale fanno 40 gradi, quà non fanno più di trenta ed alla sera si sfiorano i 20. uo oasi di freschezza e natura... persone gentilissime ti fanno subito trovare al proprio aggio... si riposa benissimo",positive,0.0100324228405952,0.0164603292942047,0.0524744391441345,0.2727531790733337,0.6482795476913452,positive
1088,1088,66374450e18e1c186ce07f56,Castello Di Acera,5,"Ottima tappa vicino a Rasiglia. Un piccolo borgo - castello tenuto in maniera impeccabile e immerso nella natura… certo, non c’è nessuna attività come bar o negozi ma comunque bello da visitare",positive,0.0013068364933133,0.0021938718855381,0.0384634286165237,0.4876447916030884,0.470391035079956,positive
1089,1089,66374450e18e1c186ce07f56,Castello Di Acera,5,"Borgo di montagna molto ben tenuto, i pochi abitanti ti accolgono con disponibilità e sorriso il proprietario del B&b ci ha raccontato la storia del paese e della vita concentrata sulla pastorizia di questo angolo sperduto della Umbria.Visita molto interresante",positive,0.0016262555727735,0.0030562924221158,0.0519869066774845,0.4934340119361877,0.4498965740203857,positive
1090,1090,66374450e18e1c186ce07f57,Rafting Nomad,5,"Percorso facile, carino e divertente adatto a grandi e piccoli. Noi siamo andati con nostra figlia di 8 anni.
La nostra guida giulian molto simpatico ci ha fatto divertire tra schizzi e tuffi .
Un bel pomeriggio
Grazie ",positive,0.0016277972608804,0.0045735300518572,0.1337322443723678,0.5828112959861755,0.2772552073001861,positive
1091,1091,66374450e18e1c186ce07f58,Life Italian Style,5,"Jennifer conosce i posti migliori per assaporare i gioielli dell'Umbria. Questa gita ci ha portato a un panificio a chilometri zero, ad una fattoria locale per imparare a fare pasta e formaggio oltre che a goderci un pasto gustoso. Un punto a favore è stato poter gustare l'olio d'oliva appena spremuto. Questo è stato un giorno speso bene.",positive,0.0044663487933576,0.0172144975513219,0.1637704372406005,0.5875593423843384,0.2269893586635589,positive
1092,1092,66374450e18e1c186ce07f58,Life Italian Style,5,"Preparata, competente e profonda ho conoscitrice delle realtà enogastronomiche-esperienziali locali, Jennifer è una garanzia per chi vuole rendere indimenticabili le proprie vacanze in Umbria.  Consigliatissimo un percorso con Life italian Style, da provare assolutamente. ",positive,0.0007472953293472,0.000931508722715,0.0093972655013203,0.2136993706226349,0.7752245664596558,positive
1093,1093,66374450e18e1c186ce07f59,Chiesa di San Biagio,3,"La chiesa di San Biagio, in stile romanico e che conserva la facciata originaria in pietre bianche e rosa con un portale decorato in legno, è probabilmente l'edificio di maggior rilievo storico-artistico di Cannara; l'interno, a un solo ambiente di ridotte dimensioni, conserva qua e là varie opere di medio interesse, fra cui una tela cinquecentesca con la Trinità.

Se è arduo anche solo azzardare un paragone con le chiese artistiche più rilevanti dell'Umbria, San Biagio può comunque meritare un'occhiata se ci si trova a passare da Cannara.",neutral,0.0068463748320937,0.0354053899645805,0.2548195123672485,0.5463499426841736,0.1565787941217422,positive
1094,1094,66374450e18e1c186ce07f59,Chiesa di San Biagio,3,"Piccolina, ad aula unica, la chiesa di San Biagio è l'unica di Cannara ad aver conservato l'aspetto medievale, con la facciata aperta sul fianco decorata con file alternate di pietra bianca e rosa e il portale sobriamente scolpito. L'interno ospite alcune opere d'arte. Interessante, merita l'entrata.",neutral,0.0032145434524863,0.018641447648406,0.3142063617706299,0.5200629830360413,0.1438746899366378,positive
1095,1095,66374450e18e1c186ce07f59,Chiesa di San Biagio,4,Struttura monolocale caratteristica degli edifici religiosi visitati a Cannara e dintorni. Belli gli affreschi e le statue esposte e locali e curato e luminoso. Merita la visita,positive,0.0022051897831261,0.0036485465243458,0.0951460599899292,0.5131559371948242,0.3858442604541778,positive
1096,1096,66374450e18e1c186ce07f59,Chiesa di San Biagio,4,"tardo romanico umbro, conserva l'antica facciata- XIII secolo- ospita all'intero una tela cinquecentesca raffigurante la Trinità e la statua della Vergine. ",positive,0.0406220965087413,0.0946064516901969,0.3485674262046814,0.3418003916740417,0.1744036823511123,neutral
1097,1097,66374450e18e1c186ce07f5a,Chiesa di Santâ€²Apollinare,3,"La chiesa risale in origine al XII sec.  poi trasformata in un impianto a croce greca nel XVIII secolo . Le trasformazioni  strutturali sono facilmente  leggibili nelle murature esterne.
Era sede anticamente  di una confraternita detta  'della buona morte' , che prestava assistenza e conforto religioso  ai condannati alla pena capitale.
La chiesa ad oggi è chiusa, danneggiata dal terremoto del 1997, si dice interessata da lavori di restauro ma nella pratica dei fatti non si nota alcuna attività cantieristica. 
La facciata, oggi, è adibita ad uso  impropio di  ' deposito ' per sedie e tavolini dei vicini locali . La  cosidetta 'movida' la fa da padrone, calpestando e snaturalizzando il centro storico in virtù,della pecunia che novelle orde barbariche portano. E le stelle stanno a guardare.....",neutral,0.0142631195485591,0.047645416110754,0.221756249666214,0.5362207293510437,0.1801144927740097,positive
1098,1098,66374450e18e1c186ce07f5a,Chiesa di Santâ€²Apollinare,4,"E' una dei luoghi di culto più antichi di Foligno La chiesa viene considerata tra le più antiche di Foligno, se ne ha infatti traccia sin dal 1148 a croce greca, cosa abbastanza rara  frutto infatti di una ristrutturazione effettuata intorno alla metà del ‘700. Detto anche Oratorio della Morte perché  ospitava la Confraternita  che aveva il compito di accompagnare e prestare gli ultimi uffici religiosi ai condannati alla pena capitale.",positive,0.0337231531739234,0.070116713643074,0.2041758447885513,0.3705229163169861,0.3214613199234009,positive
1099,1099,66374450e18e1c186ce07f5a,Chiesa di Santâ€²Apollinare,3,"Pieno centro storico, bella facciata essenziale, antica ma non decadente, che inviterebbe a scoprirne l’interno, ma non è possibile: la chiesa è da tempo inagibile.  Si limita a fare da sfondo ad una fontana-monumento moderna e a una piazzetta parcheggio in parte occupata da tavolini di pubblici esercizi affollati soprattutto di sera: siamo in piena zona della movida notturna e dall’ora dell’aperitivo in poi  il luogo diventa super affollato. Ma Sant’Apollinare continua silenziosa ad assistere a tutto ciò inerte.",neutral,0.0282725840806961,0.1735665500164032,0.4616515338420868,0.2936792373657226,0.0428301505744457,neutral
1100,1100,66374450e18e1c186ce07f5a,Chiesa di Santâ€²Apollinare,3,"E' una delle chiese più antiche di Foligno, conosciuta anche come chiesa della Morte perché un tempo ospitava l'omonima Confraternita. Si affaccia su piazza Don Minzoni in pieno centro storico. Peccato sia chiusa.",neutral,0.0905555635690689,0.2040316760540008,0.3534986674785614,0.2357244193553924,0.1161896288394928,neutral
1101,1101,66374450e18e1c186ce07f5b,Chiesa di San Matteo,3,"La chiesa di San Matteo domina il minuscolo borgo di Cannara con l'altezza del suo campanile e le sue dimensioni, quasi sproporzionate rispetto alla modestia dell'abitato; in stile settecentesco, conserva all'interno una tavola medievale raffigurante una Madonna con Bambino. Non certo fra le chiese più interessanti dell'Umbria, ma se per qualche motivo si passasse in zona si può dare un'occhiata.",neutral,0.0035431089345365,0.0209999550133943,0.2887929081916809,0.5836337208747864,0.1030302867293357,positive
1102,1102,66374450e18e1c186ce07f5b,Chiesa di San Matteo,4,Struttura ad una navata con statue interessanti e bel dipinto sull'altare maggiore. Molto cortese la ragazza del Fai che ne illustrava le caratteristiche. Traspare un grosso attaccamento al territorio ed un senso di appartenenza che le fa onore. Da vedere così come il paese ed i dintorni che si sono rivelato una gradita sorpresa.,positive,0.0012269923463463,0.0023169028572738,0.0527661442756652,0.4948676228523254,0.4488224387168884,positive
1103,1103,66374450e18e1c186ce07f5b,Chiesa di San Matteo,4,"Con all'interno un trittico dell'Alunno , interessante la tavola dove é dipinta la Madonna in trono col figlio tra San Francesco e San Matteo, particolare  la statua lignea dell'Addolorata. ",positive,0.0136190550401806,0.0479045920073986,0.3935921788215637,0.4456841349601745,0.099199965596199,positive
1104,1104,66374451e18e1c186ce07f5c,Majoliche Fanny,5,"Sono stato a spello per il capodanno.
Passeggiando per la cittadina,ho notato questo splendido negozio.
Attratto dalle ceramiche ho comprato un servizio di piatti.
Il servizio è stato personalizzato con u nostri nomi,e nel giro di 3 mesi è arrivato a casa nostra.
BELLISSIMO.
consiglio a tutti questo meraviglioso negozio.",positive,0.0013712989166378,0.0010047084651887,0.0031652685720473,0.0357376374304294,0.9587210416793824,positive
1105,1105,66374451e18e1c186ce07f5d,Tili 21,5,"Degustazione con vista mozzafiato! Vino di ottima qualità di produzione familiare, mamma e figlia preparatissime e superappassionate a tutte le tecniche di produzione. Cibo di accompagnamento ottimo!",positive,0.0013921180507168,0.0013670824700966,0.009416515007615,0.1593266278505325,0.8284977078437805,positive
1106,1106,66374451e18e1c186ce07f5d,Tili 21,5,"Degustazione nel grazioso locale con vista sulla piana di Assisi. Ottimi vini biologici accompagnati da ottimi spuntini. Il giro in cantina davvero interessante, la signora molto preparata ed appassionata all'azienda di famiglia!! Super consigliato per un pomeriggio spensierato e conviviale!! ",positive,0.0010335408151149,0.0010965395485982,0.0100220842286944,0.2152442187070846,0.7726035714149475,positive
1107,1107,66374451e18e1c186ce07f5d,Tili 21,5,"Cantina a gestione familiare , personale cordialissimo e vini biologici ottimi dal bianco, passando per il rosato e infine i rossi, in particolare la riserva sacreterre",positive,0.0037987243849784,0.0056879883632063,0.0369968302547931,0.2791170179843902,0.6743994355201721,positive
1108,1108,66374451e18e1c186ce07f5d,Tili 21,5,"Semplicemente stupendo. 
Abbiamo fatto un corso in cucina con la signora Maria, raggiunti poi dalla figlia. Abbiamo cucinato piatti tipici umbri in un ambiente che a dir poco sembrava casa, l'accoglienza e la vista sono qualcosa di unico, la simpatia e l'empatia della signora rendono l'esperienza unica. 
Posto dedicato anche alla degustazione dei loro vini tipici e biologici.",positive,0.0005986440228298,0.0006549722747877,0.0032457928173244,0.0849983766674995,0.9105021953582764,positive
1109,1109,66374451e18e1c186ce07f5d,Tili 21,5,"Un piacevole pomeriggio in compagnia di vini e olio veramente eccellenti, accompagnato dalla simpatia delle padrone di casa.
L’azienda propone numerose esperienze di degustazione e noi abbiamo scelto “vignaiolo per un giorno “.
Bellissima la location e soprattutto molto bello il loro progetto di portare avanti la scelta del biologico.
Siamo usciti dalla cantina portandoci a casa ottimo olio e vino (e marmellata!) a prezzi decisamente onesti.",positive,0.0008728044340386,0.0014362561050802,0.0249255094677209,0.3827075362205505,0.590057909488678,positive
